archivo,especie,occurrence_key,url_original,license,rights_holder,ancho,alto
6431819889_1.jpg,Tagetes lucida,6431819889,https://inaturalist-open-data.s3.amazonaws.com/photos/692768731/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,E. Tadeo Hernández Almanza,1536,2048
6452074491_3.jpg,Tagetes lucida,6452074491,https://inaturalist-open-data.s3.amazonaws.com/photos/695854166/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Verónica T P,1542,2048
6451703933_0.jpg,Tagetes lucida,6451703933,https://inaturalist-open-data.s3.amazonaws.com/photos/696104065/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Antonio Pérez Zárate,1536,2048
6452074491_1.jpg,Tagetes lucida,6452074491,https://inaturalist-open-data.s3.amazonaws.com/photos/695854060/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Verónica T P,1542,2048
6452074491_2.jpg,Tagetes lucida,6452074491,https://inaturalist-open-data.s3.amazonaws.com/photos/695854100/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Verónica T P,1542,2048
6452074491_0.jpg,Tagetes lucida,6452074491,https://inaturalist-open-data.s3.amazonaws.com/photos/695854002/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Verónica T P,1542,2048
6441708782_0.jpg,Tagetes lucida,6441708782,https://inaturalist-open-data.s3.amazonaws.com/photos/693319233/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Anuar López,2048,1638
6452362957_0.jpg,Tagetes lucida,6452362957,https://inaturalist-open-data.s3.amazonaws.com/photos/698165553/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Emanuel Aguilar Velazco,1152,2048
6413009428_0.jpg,Dahlia coccinea,6413009428,https://inaturalist-open-data.s3.amazonaws.com/photos/641993444/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Lindolfo Souto,1551,1109
6133382936_0.jpg,Dahlia coccinea,6133382936,https://inaturalist-open-data.s3.amazonaws.com/photos/611965801/original.jpg,http://creativecommons.org/licenses/by-nc-nd/4.0/,Jorge Ramos-Luna,1536,2048
6400512743_0.jpg,Dahlia coccinea,6400512743,https://inaturalist-open-data.s3.amazonaws.com/photos/643858915/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,David Ricardo Osorio Meléndez,1542,2048
6335007899_0.jpg,Dahlia coccinea,6335007899,https://inaturalist-open-data.s3.amazonaws.com/photos/664206767/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,tonjimenez,1560,2048
6398655819_0.jpg,Dahlia coccinea,6398655819,https://inaturalist-open-data.s3.amazonaws.com/photos/615582574/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Luis,985,2048
6184963986_0.jpg,Dahlia coccinea,6184963986,https://inaturalist-open-data.s3.amazonaws.com/photos/626168760/original.jpg,http://creativecommons.org/licenses/by/4.0/,Brandon Corder,1536,2048
6413903035_0.jpg,Dahlia coccinea,6413903035,https://inaturalist-open-data.s3.amazonaws.com/photos/634641277/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Robin,1536,2048
6133382936_1.jpg,Dahlia coccinea,6133382936,https://inaturalist-open-data.s3.amazonaws.com/photos/611965835/original.jpg,http://creativecommons.org/licenses/by-nc-nd/4.0/,Jorge Ramos-Luna,1536,2048
6398949539_0.jpg,Dahlia coccinea,6398949539,https://inaturalist-open-data.s3.amazonaws.com/photos/626336716/original.jpg,http://creativecommons.org/licenses/by/4.0/,Brandon Corder,1536,2048
6413077580_2.jpg,Dahlia coccinea,6413077580,https://inaturalist-open-data.s3.amazonaws.com/photos/678499644/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,liz_garciap,1536,2048
6413077580_1.jpg,Dahlia coccinea,6413077580,https://inaturalist-open-data.s3.amazonaws.com/photos/678499475/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,liz_garciap,1536,2048
6413077580_0.jpg,Dahlia coccinea,6413077580,https://inaturalist-open-data.s3.amazonaws.com/photos/678499412/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,liz_garciap,1536,2048
6400605199_0.jpg,Dahlia coccinea,6400605199,https://inaturalist-open-data.s3.amazonaws.com/photos/670450223/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,luisfuentes,2048,1536
6412959997_3.jpg,Dahlia coccinea,6412959997,https://inaturalist-open-data.s3.amazonaws.com/photos/680653472/original.jpg,http://creativecommons.org/licenses/by/4.0/,Erick Vélez Sánchez,1536,2048
6412959997_0.jpg,Dahlia coccinea,6412959997,https://inaturalist-open-data.s3.amazonaws.com/photos/680653308/original.jpg,http://creativecommons.org/licenses/by/4.0/,Erick Vélez Sánchez,1536,2048
6412959997_2.jpg,Dahlia coccinea,6412959997,https://inaturalist-open-data.s3.amazonaws.com/photos/680653413/original.jpg,http://creativecommons.org/licenses/by/4.0/,Erick Vélez Sánchez,1536,2048
6412959997_1.jpg,Dahlia coccinea,6412959997,https://inaturalist-open-data.s3.amazonaws.com/photos/680653369/original.jpg,http://creativecommons.org/licenses/by/4.0/,Erick Vélez Sánchez,1536,2048
6413077580_3.jpg,Dahlia coccinea,6413077580,https://inaturalist-open-data.s3.amazonaws.com/photos/678499736/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,liz_garciap,1536,2048
6400916511_0.jpg,Dahlia coccinea,6400916511,https://inaturalist-open-data.s3.amazonaws.com/photos/675420902/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,carhervid,1536,2048
6413077580_4.jpg,Dahlia coccinea,6413077580,https://inaturalist-open-data.s3.amazonaws.com/photos/678499797/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,liz_garciap,1536,2048
6412959997_4.jpg,Dahlia coccinea,6412959997,https://inaturalist-open-data.s3.amazonaws.com/photos/680653520/original.jpg,http://creativecommons.org/licenses/by/4.0/,Erick Vélez Sánchez,1536,2048
6413077580_5.jpg,Dahlia coccinea,6413077580,https://inaturalist-open-data.s3.amazonaws.com/photos/678499887/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,liz_garciap,1536,2048
6413822508_0.jpg,Dahlia coccinea,6413822508,https://inaturalist-open-data.s3.amazonaws.com/photos/680667026/original.jpg,http://creativecommons.org/licenses/by/4.0/,Erick Vélez Sánchez,1536,2048
6413717470_0.jpg,Dahlia coccinea,6413717470,https://inaturalist-open-data.s3.amazonaws.com/photos/680659709/original.jpg,http://creativecommons.org/licenses/by/4.0/,Erick Vélez Sánchez,1536,2048
6413822508_1.jpg,Dahlia coccinea,6413822508,https://inaturalist-open-data.s3.amazonaws.com/photos/680668102/original.jpg,http://creativecommons.org/licenses/by/4.0/,Erick Vélez Sánchez,1536,2048
6413899349_0.jpg,Dahlia coccinea,6413899349,https://inaturalist-open-data.s3.amazonaws.com/photos/678777523/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,OmarDS,1536,2048
6413822508_2.jpg,Dahlia coccinea,6413822508,https://inaturalist-open-data.s3.amazonaws.com/photos/680668149/original.jpg,http://creativecommons.org/licenses/by/4.0/,Erick Vélez Sánchez,1536,2048
6413899349_1.jpg,Dahlia coccinea,6413899349,https://inaturalist-open-data.s3.amazonaws.com/photos/678777555/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,OmarDS,1536,2048
6422311059_1.jpg,Dahlia coccinea,6422311059,https://inaturalist-open-data.s3.amazonaws.com/photos/687948298/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,liz_garciap,1536,2048
6413899349_3.jpg,Dahlia coccinea,6413899349,https://inaturalist-open-data.s3.amazonaws.com/photos/678777591/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,OmarDS,1536,2048
6422311059_2.jpg,Dahlia coccinea,6422311059,https://inaturalist-open-data.s3.amazonaws.com/photos/687948448/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,liz_garciap,1536,2048
6422311059_5.jpg,Dahlia coccinea,6422311059,https://inaturalist-open-data.s3.amazonaws.com/photos/687948989/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,liz_garciap,1536,2048
6422311059_3.jpg,Dahlia coccinea,6422311059,https://inaturalist-open-data.s3.amazonaws.com/photos/687948669/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,liz_garciap,1536,2048
6422311059_0.jpg,Dahlia coccinea,6422311059,https://inaturalist-open-data.s3.amazonaws.com/photos/687948172/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,liz_garciap,1536,2048
6413899349_2.jpg,Dahlia coccinea,6413899349,https://inaturalist-open-data.s3.amazonaws.com/photos/678777573/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,OmarDS,1536,2048
6422311059_4.jpg,Dahlia coccinea,6422311059,https://inaturalist-open-data.s3.amazonaws.com/photos/687948930/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,liz_garciap,1536,2048
6422311059_6.jpg,Dahlia coccinea,6422311059,https://inaturalist-open-data.s3.amazonaws.com/photos/687949081/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,liz_garciap,1536,2048
6130532855_0.jpg,Cosmos bipinnatus,6130532855,https://inaturalist-open-data.s3.amazonaws.com/photos/610787139/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Maryse,1365,2048
6130532855_1.jpg,Cosmos bipinnatus,6130532855,https://inaturalist-open-data.s3.amazonaws.com/photos/610787153/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Maryse,2048,1747
6130388201_0.jpg,Cosmos bipinnatus,6130388201,https://inaturalist-open-data.s3.amazonaws.com/photos/610220566/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Omar Jiménez Hernández,2048,1536
6130242707_0.jpg,Cosmos bipinnatus,6130242707,https://inaturalist-open-data.s3.amazonaws.com/photos/606641266/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Pao Herrera Rocha,1536,2048
6130484409_3.jpg,Cosmos bipinnatus,6130484409,https://inaturalist-open-data.s3.amazonaws.com/photos/608505840/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Elsa Cabrera,1536,2048
6130484409_0.jpg,Cosmos bipinnatus,6130484409,https://inaturalist-open-data.s3.amazonaws.com/photos/608505805/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Elsa Cabrera,1536,2048
6130484409_2.jpg,Cosmos bipinnatus,6130484409,https://inaturalist-open-data.s3.amazonaws.com/photos/608505833/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Elsa Cabrera,1536,2048
6129900397_0.jpg,Cosmos bipinnatus,6129900397,https://inaturalist-open-data.s3.amazonaws.com/photos/605808069/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,anelschoombee,1152,2048
6130803078_0.jpg,Cosmos bipinnatus,6130803078,https://inaturalist-open-data.s3.amazonaws.com/photos/608707388/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,abel04,1536,2048
6130484409_1.jpg,Cosmos bipinnatus,6130484409,https://inaturalist-open-data.s3.amazonaws.com/photos/608505818/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Elsa Cabrera,1536,2048
6130057478_0.jpg,Cosmos bipinnatus,6130057478,https://inaturalist-open-data.s3.amazonaws.com/photos/608251948/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Hope Hespenheide,1536,2048
6130803078_3.jpg,Cosmos bipinnatus,6130803078,https://inaturalist-open-data.s3.amazonaws.com/photos/608707403/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,abel04,1536,2048
6130803078_2.jpg,Cosmos bipinnatus,6130803078,https://inaturalist-open-data.s3.amazonaws.com/photos/608707398/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,abel04,1536,2048
6130829707_0.jpg,Cosmos bipinnatus,6130829707,https://inaturalist-open-data.s3.amazonaws.com/photos/607760010/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,alexhanrahan1,1152,2048
6130803078_1.jpg,Cosmos bipinnatus,6130803078,https://inaturalist-open-data.s3.amazonaws.com/photos/608707406/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,abel04,1536,2048
6131382210_0.jpg,Cosmos bipinnatus,6131382210,https://inaturalist-open-data.s3.amazonaws.com/photos/607152625/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,vivi1874,2048,1152
6131433717_0.jpg,Cosmos bipinnatus,6131433717,https://inaturalist-open-data.s3.amazonaws.com/photos/607290957/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,CarinaCR,1600,1200
6131339680_0.jpg,Cosmos bipinnatus,6131339680,https://inaturalist-open-data.s3.amazonaws.com/photos/607152658/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,vivi1874,2048,1152
6131065874_0.jpg,Cosmos bipinnatus,6131065874,https://inaturalist-open-data.s3.amazonaws.com/photos/609629381/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Vincent Egan,1536,2048
6130838576_0.jpg,Cosmos bipinnatus,6130838576,https://inaturalist-open-data.s3.amazonaws.com/photos/610244820/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Omar Jiménez Hernández,1536,2048
6131103946_0.jpg,Cosmos bipinnatus,6131103946,https://inaturalist-open-data.s3.amazonaws.com/photos/607248494/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Sizwe Ntshangase,1536,2048
6130963641_0.jpg,Cosmos bipinnatus,6130963641,https://inaturalist-open-data.s3.amazonaws.com/photos/607749315/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,altakameel,1536,2048
6131065874_1.jpg,Cosmos bipinnatus,6131065874,https://inaturalist-open-data.s3.amazonaws.com/photos/609629398/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Vincent Egan,1536,2048
6131103946_2.jpg,Cosmos bipinnatus,6131103946,https://inaturalist-open-data.s3.amazonaws.com/photos/607250034/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Sizwe Ntshangase,1536,2048
6131103946_1.jpg,Cosmos bipinnatus,6131103946,https://inaturalist-open-data.s3.amazonaws.com/photos/607249986/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Sizwe Ntshangase,1536,2048
6131454557_0.jpg,Cosmos bipinnatus,6131454557,https://inaturalist-open-data.s3.amazonaws.com/photos/604789583/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,tonacayotl,1536,2048
6133094230_0.jpg,Cosmos bipinnatus,6133094230,https://inaturalist-open-data.s3.amazonaws.com/photos/612047708/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Adid Jimenez,2048,1536
6133024559_2.jpg,Cosmos bipinnatus,6133024559,https://inaturalist-open-data.s3.amazonaws.com/photos/612082037/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Karla Ladrón de Guevara Barcenas,1536,2048
6133195775_0.jpg,Cosmos bipinnatus,6133195775,https://inaturalist-open-data.s3.amazonaws.com/photos/612712800/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Nick Helme,1366,2048
6133159353_0.jpg,Cosmos bipinnatus,6133159353,https://inaturalist-open-data.s3.amazonaws.com/photos/612251830/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Rachel,2048,1152
6133024559_4.jpg,Cosmos bipinnatus,6133024559,https://inaturalist-open-data.s3.amazonaws.com/photos/612082067/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Karla Ladrón de Guevara Barcenas,1536,2048
6133024559_3.jpg,Cosmos bipinnatus,6133024559,https://inaturalist-open-data.s3.amazonaws.com/photos/612082048/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Karla Ladrón de Guevara Barcenas,1536,2048
6131552984_0.jpg,Cosmos bipinnatus,6131552984,https://inaturalist-open-data.s3.amazonaws.com/photos/609628724/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Vincent Egan,1648,2048
6133024559_1.jpg,Cosmos bipinnatus,6133024559,https://inaturalist-open-data.s3.amazonaws.com/photos/612082025/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Karla Ladrón de Guevara Barcenas,1536,2048
6133024559_0.jpg,Cosmos bipinnatus,6133024559,https://inaturalist-open-data.s3.amazonaws.com/photos/612082012/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Karla Ladrón de Guevara Barcenas,1536,2048
6131552984_1.jpg,Cosmos bipinnatus,6131552984,https://inaturalist-open-data.s3.amazonaws.com/photos/609628746/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Vincent Egan,1356,2048
6133219654_0.jpg,Cosmos bipinnatus,6133219654,https://inaturalist-open-data.s3.amazonaws.com/photos/612645044/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,arayelli,1153,2048
6133219654_1.jpg,Cosmos bipinnatus,6133219654,https://inaturalist-open-data.s3.amazonaws.com/photos/612645066/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,arayelli,1153,2048
6133315196_0.jpg,Cosmos bipinnatus,6133315196,https://inaturalist-open-data.s3.amazonaws.com/photos/607807013/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,javaro,2048,1365
6133219654_2.jpg,Cosmos bipinnatus,6133219654,https://inaturalist-open-data.s3.amazonaws.com/photos/612645143/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,arayelli,1090,2048
6133322324_0.jpg,Cosmos bipinnatus,6133322324,https://inaturalist-open-data.s3.amazonaws.com/photos/611485774/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Susie Jensen,1638,2048
5938321012_0.jpg,Zinnia peruviana,5938321012,https://inaturalist-open-data.s3.amazonaws.com/photos/604628083/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Franco Ochoa,945,2048
5938496617_0.jpg,Zinnia peruviana,5938496617,https://inaturalist-open-data.s3.amazonaws.com/photos/604725724/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,altagray,2048,1365
5938246996_0.jpg,Zinnia peruviana,5938246996,https://inaturalist-open-data.s3.amazonaws.com/photos/605164642/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Sandra_S_,2048,1536
5938260446_0.jpg,Zinnia peruviana,5938260446,https://inaturalist-open-data.s3.amazonaws.com/photos/604488864/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Bart Wursten,2048,1536
5938246996_1.jpg,Zinnia peruviana,5938246996,https://inaturalist-open-data.s3.amazonaws.com/photos/605164764/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Sandra_S_,1536,2048
5938151295_0.jpg,Zinnia peruviana,5938151295,https://inaturalist-open-data.s3.amazonaws.com/photos/604958725/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,canisdingo,1536,2048
5938349054_0.jpg,Zinnia peruviana,5938349054,https://inaturalist-open-data.s3.amazonaws.com/photos/604729119/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Salmaan Ahmad,2048,2048
5938114221_0.jpg,Zinnia peruviana,5938114221,https://inaturalist-open-data.s3.amazonaws.com/photos/604397982/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,travellingthabo,1536,2048
5938413690_0.jpg,Zinnia peruviana,5938413690,https://inaturalist-open-data.s3.amazonaws.com/photos/604401348/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,robburrett,1914,2048
6129926675_0.jpg,Zinnia peruviana,6129926675,https://inaturalist-open-data.s3.amazonaws.com/photos/609950681/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Marc Cronje,1536,2048
6129908456_1.jpg,Zinnia peruviana,6129908456,https://inaturalist-open-data.s3.amazonaws.com/photos/607403991/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,laurenforster,960,1280
6130034228_2.jpg,Zinnia peruviana,6130034228,https://inaturalist-open-data.s3.amazonaws.com/photos/606028601/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Christian,1536,2048
6129974047_0.jpg,Zinnia peruviana,6129974047,https://inaturalist-open-data.s3.amazonaws.com/photos/609898254/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Terry Rheeder,1152,2048
6129908456_0.jpg,Zinnia peruviana,6129908456,https://inaturalist-open-data.s3.amazonaws.com/photos/607403996/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,laurenforster,960,1280
6130034228_1.jpg,Zinnia peruviana,6130034228,https://inaturalist-open-data.s3.amazonaws.com/photos/606028577/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Christian,1536,2048
5938634897_0.jpg,Zinnia peruviana,5938634897,https://inaturalist-open-data.s3.amazonaws.com/photos/604696712/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Bart Wursten,2048,1536
5938553750_0.jpg,Zinnia peruviana,5938553750,https://inaturalist-open-data.s3.amazonaws.com/photos/604544436/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Bart Wursten,2048,1536
6130034228_0.jpg,Zinnia peruviana,6130034228,https://inaturalist-open-data.s3.amazonaws.com/photos/606028548/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Christian,1536,2048
6130113520_1.jpg,Zinnia peruviana,6130113520,https://inaturalist-open-data.s3.amazonaws.com/photos/606836874/original.jpg,http://creativecommons.org/licenses/by/4.0/,Martin Hannan-Jones,1536,2048
6130113520_0.jpg,Zinnia peruviana,6130113520,https://inaturalist-open-data.s3.amazonaws.com/photos/606836855/original.jpg,http://creativecommons.org/licenses/by/4.0/,Martin Hannan-Jones,1536,2048
5938564725_0.jpg,Zinnia peruviana,5938564725,https://inaturalist-open-data.s3.amazonaws.com/photos/605593948/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,bstewart_australia,1152,2048
6130242711_0.jpg,Zinnia peruviana,6130242711,https://inaturalist-open-data.s3.amazonaws.com/photos/606637437/original.jpg,http://creativecommons.org/licenses/by-nc-sa/4.0/,Rob Palmer,900,1200
6130235488_0.jpg,Zinnia peruviana,6130235488,https://inaturalist-open-data.s3.amazonaws.com/photos/610302472/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,lachlan_harriman,1536,2048
6130235488_1.jpg,Zinnia peruviana,6130235488,https://inaturalist-open-data.s3.amazonaws.com/photos/610302477/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,lachlan_harriman,1536,2048
6130384530_0.jpg,Zinnia peruviana,6130384530,https://inaturalist-open-data.s3.amazonaws.com/photos/608640829/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Terry Rheeder,1152,2048
6130304972_0.jpg,Zinnia peruviana,6130304972,https://inaturalist-open-data.s3.amazonaws.com/photos/607455690/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,kokoreva46452,2048,1536
6130143307_0.jpg,Zinnia peruviana,6130143307,https://inaturalist-open-data.s3.amazonaws.com/photos/605764302/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,secto1,1536,2048
6130235025_0.jpg,Zinnia peruviana,6130235025,https://inaturalist-open-data.s3.amazonaws.com/photos/610571291/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,naniki,1152,2048
6130517388_0.jpg,Zinnia peruviana,6130517388,https://inaturalist-open-data.s3.amazonaws.com/photos/607078756/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,beetle_weetle,1152,2048
6130271477_0.jpg,Zinnia peruviana,6130271477,https://inaturalist-open-data.s3.amazonaws.com/photos/606687530/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Bart Wursten,1536,2048
6234550525_0.jpg,Montanoa tomentosa,6234550525,https://inaturalist-open-data.s3.amazonaws.com/photos/646807922/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,patriciaquintanilla,1536,2048
6234358122_0.jpg,Montanoa tomentosa,6234358122,https://inaturalist-open-data.s3.amazonaws.com/photos/646656160/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,patriciaquintanilla,1536,2048
6185218560_0.jpg,Montanoa tomentosa,6185218560,https://inaturalist-open-data.s3.amazonaws.com/photos/626714824/original.jpg,http://creativecommons.org/licenses/by/4.0/,Brandon Corder,1536,2048
6234544613_0.jpg,Montanoa tomentosa,6234544613,https://inaturalist-open-data.s3.amazonaws.com/photos/645767114/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Amalia Estrada,1288,1719
6195571702_0.jpg,Montanoa tomentosa,6195571702,https://inaturalist-open-data.s3.amazonaws.com/photos/635853228/original.jpg,http://creativecommons.org/licenses/by/4.0/,Erick Vélez Sánchez,1536,2048
6195571702_3.jpg,Montanoa tomentosa,6195571702,https://inaturalist-open-data.s3.amazonaws.com/photos/635854183/original.jpg,http://creativecommons.org/licenses/by/4.0/,Erick Vélez Sánchez,1536,2048
6195571702_2.jpg,Montanoa tomentosa,6195571702,https://inaturalist-open-data.s3.amazonaws.com/photos/635854155/original.jpg,http://creativecommons.org/licenses/by/4.0/,Erick Vélez Sánchez,1536,2048
6195571702_1.jpg,Montanoa tomentosa,6195571702,https://inaturalist-open-data.s3.amazonaws.com/photos/635853383/original.jpg,http://creativecommons.org/licenses/by/4.0/,Erick Vélez Sánchez,1536,2048
6185434697_0.jpg,Montanoa tomentosa,6185434697,https://inaturalist-open-data.s3.amazonaws.com/photos/626174789/original.jpg,http://creativecommons.org/licenses/by/4.0/,Brandon Corder,1536,2048
6184929874_0.jpg,Montanoa tomentosa,6184929874,https://inaturalist-open-data.s3.amazonaws.com/photos/626173216/original.jpg,http://creativecommons.org/licenses/by/4.0/,Brandon Corder,1536,2048
6234622549_0.jpg,Montanoa tomentosa,6234622549,https://inaturalist-open-data.s3.amazonaws.com/photos/646810571/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,mornelasc,1152,2048
6234798024_0.jpg,Montanoa tomentosa,6234798024,https://inaturalist-open-data.s3.amazonaws.com/photos/647273179/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Amalia Estrada,1227,2048
6235807303_0.jpg,Montanoa tomentosa,6235807303,https://inaturalist-open-data.s3.amazonaws.com/photos/644318744/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Arturo,1536,2048
6235693273_0.jpg,Montanoa tomentosa,6235693273,https://inaturalist-open-data.s3.amazonaws.com/photos/644674431/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Carlos Gonzalez Villalobos,2048,1365
6235209021_0.jpg,Montanoa tomentosa,6235209021,https://inaturalist-open-data.s3.amazonaws.com/photos/646074296/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Amalia Estrada,1307,2048
6235779654_0.jpg,Montanoa tomentosa,6235779654,https://inaturalist-open-data.s3.amazonaws.com/photos/646870495/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,ana_canton,1536,2048
6251484102_1.jpg,Montanoa tomentosa,6251484102,https://inaturalist-open-data.s3.amazonaws.com/photos/650212798/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,José Rodolfo Cid Beziez,1360,2048
6236411707_0.jpg,Montanoa tomentosa,6236411707,https://inaturalist-open-data.s3.amazonaws.com/photos/644469171/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Eduardo,1536,2048
6251629908_0.jpg,Montanoa tomentosa,6251629908,https://inaturalist-open-data.s3.amazonaws.com/photos/649369432/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Eduardo,1536,2048
6236411707_1.jpg,Montanoa tomentosa,6236411707,https://inaturalist-open-data.s3.amazonaws.com/photos/644469346/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Eduardo,1536,2048
6251484102_0.jpg,Montanoa tomentosa,6251484102,https://inaturalist-open-data.s3.amazonaws.com/photos/650213326/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,José Rodolfo Cid Beziez,1360,2048
6251629908_1.jpg,Montanoa tomentosa,6251629908,https://inaturalist-open-data.s3.amazonaws.com/photos/649369486/original.jpg,http://creativecommons.org/licenses/by-nc/4.0/,Eduardo,1536,2048
